Plate ID,Row,Column,Genotype,Mouse,Region,Experiment Date,DOB,Cage
Cal-JB-007,P,7,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-007,P,8,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-007,P,9,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-007,P,10,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-007,P,11,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-007,P,12,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-007,P,13,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-007,P,14,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-007,P,15,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-007,P,16,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-007,P,17,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-007,P,18,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-007,P,19,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-007,P,20,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-007,P,21,,,E,#N/A,#N/A,#N/A
Cal-JB-007,P,22,,,E,#N/A,#N/A,#N/A
Cal-JB-007,P,23,,,E,#N/A,#N/A,#N/A
Cal-JB-007,P,24,,,E,#N/A,#N/A,#N/A
