Plate ID,Row,Column,Genotype,Mouse,Region,Experiment Date,DOB,Cage
Cal-JB-006,P,15,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,16,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,17,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,18,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,19,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,20,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,21,,,E,#N/A,#N/A,#N/A
Cal-JB-006,P,22,,,E,#N/A,#N/A,#N/A
Cal-JB-006,P,23,,,E,#N/A,#N/A,#N/A
Cal-JB-006,P,24,,,E,#N/A,#N/A,#N/A
